DATE,MONTH,YEAR,DAY,TIME,BOROUGH,ZIP.CODE,LATITUDE,LONGITUDE,ON.STREET.NAME,CROSS.STREET.NAME,NUMBER.OF.PERSONS.INJURED,NUMBER.OF.PERSONS.KILLED,NUMBER.OF.PEDESTRIANS.INJURED,NUMBER.OF.PEDESTRIANS.KILLED,NUMBER.OF.CYCLIST.INJURED,NUMBER.OF.CYCLIST.KILLED,NUMBER.OF.MOTORIST.INJURED,NUMBER.OF.MOTORIST.KILLED,CONTRIBUTING.FACTOR.VEHICLE.1,CONTRIBUTING.FACTOR.VEHICLE.2,VEHICLE.TYPE.CODE.1,VEHICLE.TYPE.CODE.2,WEATHER,NUMBER.OF.ACCIDENT
3/19/2017,Mar,2017,Sunday,15,MANHATTAN,10002,40.715553,-73.98976,HESTER STREET,ESSEX STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Clean,0
3/19/2017,Mar,2017,Sunday,16,QUEENS,11429,40.711468,-73.7315,223 STREET,103 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,Clean,0
3/20/2017,Mar,2017,Monday,17,BRONX,10468,40.875195,-73.888565,JEROME AVENUE,EAST 204 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,Rain,0
3/20/2017,Mar,2017,Monday,10,BRONX,10451,40.813313,-73.92288,EAST 143 STREET,3 AVENUE,0,0,0,0,0,0,0,0,Other Vehicular,Backing Unsafely,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,Clean,0
3/20/2017,Mar,2017,Monday,16,QUEENS,11355,40.756355,-73.82578,MAPLE AVENUE,KISSENA BOULEVARD,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Cloudy,0
3/22/2017,Mar,2017,Wednesday,6,BROOKLYN,11203,40.653805,-73.93061,UTICA AVENUE,LINDEN BOULEVARD,1,0,0,0,0,0,1,0,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,Clean,1
3/23/2017,Mar,2017,Thursday,19,BROOKLYN,11216,40.671787,-73.95311,ROGERS AVENUE,SAINT JOHNS PLACE,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Traffic Control Disregarded,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,2
3/24/2017,Mar,2017,Friday,15,QUEENS,11434,40.69137,-73.77997,170 STREET,LINDEN BOULEVARD,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,PASSENGER VEHICLE,PASSENGER VEHICLE,Rain,1
3/24/2017,Mar,2017,Friday,17,MANHATTAN,10029,40.78858,-73.955284,EAST 97 STREET,5 AVENUE,0,0,0,0,0,0,0,0,Turning Improperly,Driver Inattention/Distraction,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,0
3/24/2017,Mar,2017,Friday,18,MANHATTAN,10036,40.760822,-73.99832,WEST 42 STREET,11 AVENUE,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,TAXI,BICYCLE,Clean,1
3/24/2017,Mar,2017,Friday,0,BROOKLYN,11222,40.72516,-73.9466,NASSAU AVENUE,DIAMOND STREET,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,SPORT UTILITY / STATION WAGON,MOTORCYCLE,Clean,1
3/24/2017,Mar,2017,Friday,14,BRONX,10459,40.821415,-73.88933,BRUCKNER BOULEVARD,FAILE STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Cloudy,0
3/25/2017,Mar,2017,Saturday,19,BRONX,10455,40.813232,-73.90908,JACKSON AVENUE,EAST 149 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Cloudy,0
3/25/2017,Mar,2017,Saturday,6,MANHATTAN,10022,40.761665,-73.97492,EAST 55 STREET,5 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Clean,0
3/25/2017,Mar,2017,Saturday,0,BROOKLYN,11216,40.677574,-73.95548,DEAN STREET,FRANKLIN AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Clean,0
3/25/2017,Mar,2017,Saturday,23,QUEENS,11429,40.713303,-73.73586,HEMPSTEAD AVENUE,SPRINGFIELD BOULEVARD,0,0,0,0,0,0,0,0,Other Vehicular,Following Too Closely,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Cloudy,0
3/26/2017,Mar,2017,Sunday,16,BROOKLYN,11232,40.653755,-74.00501,4 AVENUE,37 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,Rain,0
3/26/2017,Mar,2017,Sunday,22,BROOKLYN,11220,40.640762,-74.00767,53 STREET,7 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Rain,0
3/26/2017,Mar,2017,Sunday,11,BROOKLYN,11230,40.62508,-73.962326,AVENUE J,EAST 14 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Rain,0
3/27/2017,Mar,2017,Monday,9,BROOKLYN,11212,40.66659,-73.9032,POWELL STREET,BLAKE AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,TAXI,PASSENGER VEHICLE,Rain,0
3/27/2017,Mar,2017,Monday,9,QUEENS,11365,40.741932,-73.79696,BOOTH MEMORIAL AVENUE,FRESH MEADOW LANE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Rain,0
3/27/2017,Mar,2017,Monday,17,QUEENS,11366,40.728012,-73.78483,UNION TURNPIKE,184 STREET,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,Fog,0
3/28/2017,Mar,2017,Tuesday,21,BROOKLYN,11221,40.68665,-73.920746,HOWARD AVENUE,JEFFERSON AVENUE,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Fog,1
3/28/2017,Mar,2017,Tuesday,22,QUEENS,11379,40.710587,-73.89375,TERRACE COURT,ADMIRAL AVENUE,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Cloudy,0
3/29/2017,Mar,2017,Wednesday,14,MANHATTAN,10035,40.803425,-73.93309,2 AVENUE,EAST 126 STREET,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Clean,0
3/30/2017,Mar,2017,Thursday,6,BROOKLYN,11201,40.696033,-73.98453,FLATBUSH AVENUE EXTENSION,TILLARY STREET,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,0
3/30/2017,Mar,2017,Thursday,18,QUEENS,11102,40.77398,-73.93105,27 AVENUE,9 STREET,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Rain,0
3/31/2017,Mar,2017,Friday,13,BRONX,10462,40.835373,-73.842186,SEABURY AVENUE,WATERBURY AVENUE,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,PICK-UP TRUCK,PASSENGER VEHICLE,Rain,0
3/31/2017,Mar,2017,Friday,0,BROOKLYN,11219,40.63011,-74.01001,66 STREET,FORT HAMILTON PARKWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Rain,0
3/31/2017,Mar,2017,Friday,19,MANHATTAN,10027,40.813374,-73.956276,WEST 125 STREET,AMSTERDAM AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Rain,0
3/31/2017,Mar,2017,Friday,14,QUEENS,11423,40.716656,-73.76915,193 STREET,HILLSIDE AVENUE,1,0,0,0,0,0,1,0,Unspecified,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Rain,1
3/31/2017,Mar,2017,Friday,16,QUEENS,11373,40.74465,-73.88302,PETTIT AVENUE,KETCHAM STREET,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,Rain,1
3/31/2017,Mar,2017,Friday,9,BRONX,10466,40.88287,-73.83855,DEREIMER AVENUE,NEEDHAM AVENUE,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,Rain,0
3/31/2017,Mar,2017,Friday,17,MANHATTAN,10030,40.819096,-73.94093,7 AVENUE,WEST 141 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,PICK-UP TRUCK,PASSENGER VEHICLE,Cloudy,0
4/1/2017,Apr,2017,Saturday,4,BRONX,10470,40.895374,-73.86356,WEBSTER AVENUE,EAST 233 STREET,1,0,0,0,0,0,1,0,Unspecified,Unspecified,PASSENGER VEHICLE,PICK-UP TRUCK,Cloudy,1
4/1/2017,Apr,2017,Saturday,8,QUEENS,11415,40.70406,-73.82445,127 STREET,METROPOLITAN AVENUE,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Rain,0
4/2/2017,Apr,2017,Sunday,12,BROOKLYN,11219,40.628036,-74.00656,66 STREET,11 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,0
4/2/2017,Apr,2017,Sunday,18,QUEENS,11369,40.770332,-73.87608,94 STREET,DITMARS BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,0
4/3/2017,Apr,2017,Monday,17,BROOKLYN,11235,40.582836,-73.959015,GUIDER AVENUE,EAST 11 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Fog,0
4/3/2017,Apr,2017,Monday,8,QUEENS,11372,40.752945,-73.89248,34 AVENUE,74 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Cloudy,0
4/4/2017,Apr,2017,Tuesday,13,BROOKLYN,11203,40.653805,-73.93061,LINDEN BOULEVARD,UTICA AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Rain,0
4/4/2017,Apr,2017,Tuesday,14,QUEENS,11106,40.76139,-73.9408,10 STREET,36 AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Rain,0
4/4/2017,Apr,2017,Tuesday,0,QUEENS,11355,40.759476,-73.81468,ASH AVENUE,149 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Rain,0
4/4/2017,Apr,2017,Tuesday,15,MANHATTAN,10002,40.71827,-73.99072,ALLEN STREET,BROOME STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,PICK-UP TRUCK,PASSENGER VEHICLE,Rain,0
4/5/2017,Apr,2017,Wednesday,23,BRONX,10466,40.895596,-73.85617,EAST 236 STREET,WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,Rain,0
4/5/2017,Apr,2017,Wednesday,19,BROOKLYN,11228,40.615788,-74.01214,13 AVENUE,83 STREET,0,1,0,1,0,0,0,0,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Clean,1
4/6/2017,Apr,2017,Thursday,22,MANHATTAN,10013,40.72106,-73.99821,LAFAYETTE STREET,BROOME STREET,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Clean,0
4/6/2017,Apr,2017,Thursday,9,QUEENS,11417,40.678185,-73.84098,109 AVENUE,97 STREET,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,Rain,1
4/7/2017,Apr,2017,Friday,18,BRONX,10458,40.858383,-73.89112,CYRUS PLACE,3 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,PASSENGER VEHICLE,PASSENGER VEHICLE,Cloudy,0
4/7/2017,Apr,2017,Friday,20,QUEENS,11378,40.72936,-73.92856,LAUREL HILL BOULEVARD,56 ROAD,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Cloudy,1
4/7/2017,Apr,2017,Friday,17,BROOKLYN,11211,40.708263,-73.955124,KEAP STREET,SOUTH 5 STREET,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Cloudy,0
4/7/2017,Apr,2017,Friday,20,BRONX,10475,40.890076,-73.819855,BOSTON ROAD,ROPES AVENUE,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Cloudy,0
4/8/2017,Apr,2017,Saturday,11,BROOKLYN,11236,40.63682,-73.90218,AVENUE K,REMSEN AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Clean,0
4/8/2017,Apr,2017,Saturday,12,BROOKLYN,11220,40.6313,-74.01034,65 STREET,9 AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Clean,0
4/8/2017,Apr,2017,Saturday,17,BROOKLYN,11226,40.647114,-73.96168,ALBEMARLE ROAD,EAST 19 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,Clean,0
4/8/2017,Apr,2017,Saturday,22,BROOKLYN,11210,40.619713,-73.94453,EAST 31 STREET,AVENUE M,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Clean,0
4/9/2017,Apr,2017,Sunday,16,BROOKLYN,11203,40.65661,-73.93091,UTICA AVENUE,CLARKSON AVENUE,2,0,0,0,0,0,2,0,Unspecified,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Clean,2
4/10/2017,Apr,2017,Monday,1,MANHATTAN,10025,40.79465,-73.971794,WEST 96 STREET,BROADWAY,1,0,0,0,0,0,1,0,Other Vehicular,Following Too Closely,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,1
4/11/2017,Apr,2017,Tuesday,8,QUEENS,11412,40.70537,-73.775826,LIBERTY AVENUE,183 STREET,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Clean,0
4/11/2017,Apr,2017,Tuesday,19,QUEENS,11420,40.68176,-73.823906,117 STREET,109 AVENUE,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,SPORT UTILITY / STATION WAGON,TAXI,Clean,0
4/11/2017,Apr,2017,Tuesday,11,STATEN ISLAND,10301,40.646023,-74.081436,SAINT MARKS PLACE,NICHOLAS STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,0
4/11/2017,Apr,2017,Tuesday,11,BROOKLYN,11205,40.69386,-73.96222,MYRTLE AVENUE,EMERSON PLACE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,0
4/12/2017,Apr,2017,Wednesday,13,BROOKLYN,11223,40.59931,-73.985756,STILLWELL AVENUE,25 AVENUE,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,0
4/12/2017,Apr,2017,Wednesday,23,QUEENS,11432,40.715805,-73.77393,WEXFORD TERRACE,188 STREET,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,0
4/13/2017,Apr,2017,Thursday,18,QUEENS,11423,40.72328,-73.778046,AVON ROAD,188 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,Clean,0
4/13/2017,Apr,2017,Thursday,17,MANHATTAN,10001,40.751446,-74.001434,WEST 29 STREET,10 AVENUE,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,PASSENGER VEHICLE,BICYCLE,Clean,0
4/14/2017,Apr,2017,Friday,9,MANHATTAN,10065,40.762737,-73.9597,1 AVENUE,EAST 64 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,Cloudy,0
4/15/2017,Apr,2017,Saturday,15,MANHATTAN,10023,40.77221,-73.98219,BROADWAY,WEST 64 STREET,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,PASSENGER VEHICLE,PASSENGER VEHICLE,Cloudy,0
4/15/2017,Apr,2017,Saturday,16,MANHATTAN,10002,40.72173,-73.98469,EAST HOUSTON STREET,SUFFOLK STREET,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,PASSENGER VEHICLE,PASSENGER VEHICLE,Rain,1
4/15/2017,Apr,2017,Saturday,18,QUEENS,11422,40.67546,-73.73385,LAURELTON PARKWAY,133 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Rain,0
4/16/2017,Apr,2017,Sunday,23,BRONX,10467,40.88012,-73.88177,EAST 210 STREET,KOSSUTH AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Clean,0
4/17/2017,Apr,2017,Monday,19,QUEENS,11416,40.68816,-73.848854,ATLANTIC AVENUE,WOODHAVEN BOULEVARD,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,0
4/17/2017,Apr,2017,Monday,9,BRONX,10453,40.858707,-73.9037,JEROME AVENUE,EAST 183 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Cloudy,0
4/18/2017,Apr,2017,Tuesday,9,BRONX,10463,40.880817,-73.90841,WEST 231 STREET,TIBBETT AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,0
4/19/2017,Apr,2017,Wednesday,10,MANHATTAN,10012,40.72543,-73.99678,BROADWAY,EAST HOUSTON STREET,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,TAXI,PASSENGER VEHICLE,Cloudy,0
4/20/2017,Apr,2017,Thursday,21,QUEENS,11368,40.748154,-73.85403,111 STREET,46 AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Rain,0
4/21/2017,Apr,2017,Friday,11,BROOKLYN,11203,40.65239,-73.92655,EAST 54 STREET,CHURCH AVENUE,1,0,0,0,0,0,1,0,Illness,Unspecified,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,Rain,1
4/21/2017,Apr,2017,Friday,21,BROOKLYN,11214,40.60122,-74.01014,SHORE PARKWAY,BAY 17 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,Rain,0
4/23/2017,Apr,2017,Sunday,22,BRONX,10466,40.891518,-73.836464,STRANG AVENUE,AMUNDSON AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Clean,0
4/24/2017,Apr,2017,Monday,9,QUEENS,11101,40.75203,-73.92915,NORTHERN BOULEVARD,35 STREET,1,0,0,0,0,0,1,0,Unspecified,Unspecified,TAXI,SPORT UTILITY / STATION WAGON,Clean,1
4/24/2017,Apr,2017,Monday,17,QUEENS,11354,40.77064,-73.82658,UNION STREET,31 ROAD,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Rain,0
4/24/2017,Apr,2017,Monday,17,BROOKLYN,11207,40.652714,-73.8906,COZINE AVENUE,MALTA STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Rain,0
4/25/2017,Apr,2017,Tuesday,20,BROOKLYN,11225,40.663124,-73.96244,FLATBUSH AVENUE,EMPIRE BOULEVARD,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,PASSENGER VEHICLE,PASSENGER VEHICLE,Rain,2
4/26/2017,Apr,2017,Wednesday,19,STATEN ISLAND,10309,40.518826,-74.19864,HYLAN BOULEVARD,PRAGUE COURT,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,PASSENGER VEHICLE,PASSENGER VEHICLE,Fog,0
4/26/2017,Apr,2017,Wednesday,23,STATEN ISLAND,10312,40.524,-74.186104,HYLAN BOULEVARD,HUGUENOT AVENUE,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,PICK-UP TRUCK,PASSENGER VEHICLE,Rain,1
4/26/2017,Apr,2017,Wednesday,15,BROOKLYN,11234,40.632664,-73.93128,SCHENECTADY AVENUE,AVENUE H,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Rain,0
4/28/2017,Apr,2017,Friday,21,MANHATTAN,10028,40.779495,-73.95771,EAST 85 STREET,PARK AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,TAXI,Clean,0
4/28/2017,Apr,2017,Friday,17,QUEENS,11413,40.676117,-73.74046,MERRICK BOULEVARD,230 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Clean,0
4/28/2017,Apr,2017,Friday,17,QUEENS,11421,40.69283,-73.85468,90 STREET,JAMAICA AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,0
4/28/2017,Apr,2017,Friday,13,BROOKLYN,11238,40.68416,-73.96907,FULTON STREET,CLERMONT AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,PICK-UP TRUCK,PASSENGER VEHICLE,Clean,0
4/29/2017,Apr,2017,Saturday,19,MANHATTAN,10031,40.821117,-73.957466,WEST 135 STREET,RIVERSIDE DRIVE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,BICYCLE,Clean,0
4/29/2017,Apr,2017,Saturday,23,BROOKLYN,11205,40.692795,-73.95206,NOSTRAND AVENUE,HART STREET,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Rain,0
4/29/2017,Apr,2017,Saturday,15,MANHATTAN,10018,40.757732,-73.99686,10 AVENUE,WEST 39 STREET,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,Clean,0
4/30/2017,Apr,2017,Sunday,13,QUEENS,11377,40.741863,-73.90751,QUEENS BOULEVARD,58 STREET,2,0,0,0,0,0,2,0,Turning Improperly,Unspecified,MOTORCYCLE,PASSENGER VEHICLE,Rain,2
4/30/2017,Apr,2017,Sunday,6,STATEN ISLAND,10305,40.604828,-74.06881,FINGERBOARD ROAD,LINCOLN PLACE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Rain,0
5/1/2017,May,2017,Monday,7,BROOKLYN,11207,40.66337,-73.89267,RIVERDALE AVENUE,NEW JERSEY AVENUE,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Rain,1
5/2/2017,May,2017,Tuesday,1,MANHATTAN,10018,40.758976,-73.99394,DYER AVENUE,WEST 42 STREET,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,PASSENGER VEHICLE,TAXI,Clean,0
5/2/2017,May,2017,Tuesday,22,QUEENS,11421,40.687164,-73.85232,90 STREET,ATLANTIC AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Rain,0
5/3/2017,May,2017,Wednesday,14,QUEENS,11419,40.689598,-73.81555,130 STREET,LIBERTY AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,Fog,0
5/3/2017,May,2017,Wednesday,11,MANHATTAN,10014,40.733604,-74.00287,CHRISTOPHER STREET,7 AVENUE SOUTH,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,Rain,0
5/3/2017,May,2017,Wednesday,6,BROOKLYN,11226,40.644615,-73.962166,EAST 18 STREET,BEVERLEY ROAD,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,PICK-UP TRUCK,PASSENGER VEHICLE,Clean,0
5/3/2017,May,2017,Wednesday,16,BROOKLYN,11223,40.595715,-73.96508,AVENUE V,OCEAN PARKWAY,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,0
5/3/2017,May,2017,Wednesday,9,BROOKLYN,11210,40.61403,-73.94931,BEDFORD AVENUE,AVENUE O,1,0,0,0,0,0,1,0,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Rain,1
5/4/2017,May,2017,Thursday,8,QUEENS,11417,40.667114,-73.834656,NORTH CONDUIT AVENUE,COHANCY STREET,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Clean,0
5/4/2017,May,2017,Thursday,18,QUEENS,11355,40.756496,-73.820145,BEECH AVENUE,SYRINGA PLACE,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,PASSENGER VEHICLE,BICYCLE,Clean,1
